frame_idx,filename,dioptra_abs_rel,dioptra_rmse,dioptra_delta1,dioptra_scale,unidepth_abs_rel,unidepth_rmse,unidepth_delta1,unidepth_scale,m3d_direct_abs_rel,m3d_direct_rmse,m3d_direct_delta1,m3d_direct_scale,m3d_median_abs_rel,m3d_median_rmse,m3d_median_delta1,da_outdoor_abs_rel,da_outdoor_rmse,da_outdoor_delta1,da_outdoor_scale,da_indoor_abs_rel,da_indoor_rmse,da_indoor_delta1,da_indoor_scale,zoe_abs_rel,zoe_rmse,zoe_delta1,zoe_scale,da_midas_abs_rel,da_midas_rmse,da_midas_delta1,da_median_abs_rel,da_median_rmse,da_median_delta1
46,000046_left.png,0.0688726082444191,3.6464240550994873,94.99808965868569,1.017835021018982,0.1662870198488235,26.08329200744629,87.90824300478951,0.8774821758270264,0.5609123706817627,13.012894630432127,0.2142677085959163,0.3995029628276825,0.2501102685928345,9.351508140563965,57.756995210486515,0.934451699256897,8.919315338134766,16.93370305016385,1.3371217250823977,0.2503005266189575,10.186023712158203,48.814721451978826,0.6470319628715515,0.6186929941177368,8.011847496032715,14.309049659692462,1.2697876691818235,0.1085813045501709,5.568784236907959,91.14366504964869,0.1261189579963684,5.493236064910889,90.85938013748867
47,000047_left.png,0.0672748908400535,3.527505397796631,95.29945959773607,1.0118929147720337,0.1480547487735748,25.22572135925293,88.50692792728965,0.898945689201355,0.5736200213432312,13.060272216796877,0.2439197190368713,0.4306802749633789,0.1384407430887222,9.49083137512207,85.95234962501138,0.9670650362968444,9.19914722442627,16.014695910043216,1.3332090377807615,0.2191280573606491,9.738512992858888,52.97814843678835,0.6695305109024048,0.6478498578071594,7.862888813018799,12.96316913454045,1.3196479082107544,0.11048511415719986,5.744042873382568,90.54411309514748,0.15491542220115662,5.4546308517456055,89.59624098684243
48,000048_left.png,0.0679010152816772,3.5187902450561523,94.97836885114565,0.9783918261528016,0.1486585140228271,25.295915603637695,90.74277072358738,0.9425055980682372,0.5572323799133301,12.963810920715332,0.2283730702475564,0.3822855949401855,0.2926987707614898,9.075200080871582,34.41937415628838,0.9881558418273926,8.838581085205078,15.303533185144586,1.3429657220840454,0.2424026280641555,10.10769748687744,50.418683962120525,0.6232631206512451,0.6893559098243713,8.009085655212402,7.375942673284411,1.4148870706558228,0.1336434781551361,6.091508388519287,83.85612565338437,0.20772704482078552,5.956693649291992,70.61080940771693
49,000049_left.png,0.0663098245859146,3.4291090965270996,95.56169310809943,0.9990097284317015,0.1384430825710296,25.09441566467285,90.79358774583194,0.9629366397857666,0.5475857853889465,12.384235382080078,0.2561438887021703,0.401664525270462,0.2497498989105224,8.422688484191895,54.86418772342571,1.0600168704986572,9.203520774841309,11.06460122012079,1.3947765827178955,0.2383138984441757,9.847840309143066,52.56347581655413,0.6588669419288635,0.6760944128036499,7.84662389755249,12.700764867039425,1.2685974836349487,0.12055287510156631,6.435817241668701,88.89928138448485,0.18048913776874542,5.965934753417969,82.39545319799237
50,000050_left.png,0.0715125054121017,3.367452621459961,95.72878080206152,0.988353967666626,0.1337370574474334,22.980480194091797,91.94114277531146,0.9474079608917236,0.5771479606628418,12.982498168945312,0.298173114297989,0.4149715602397918,0.1605729758739471,9.684188842773438,80.29653648656942,1.076778769493103,9.339049339294434,16.338147746568197,1.3235771656036377,0.2698822021484375,10.046278953552246,43.06530144636975,0.6241243481636047,0.7082262635231018,8.19575023651123,10.359342075653116,1.3176640272140503,0.09219804406166077,5.569519996643066,92.16274375869878,0.12966425716876984,5.484781742095947,92.06362249693136
51,000051_left.png,0.0724489241838455,3.455803871154785,95.1717464925012,1.0222299098968506,0.1368729174137115,24.034000396728516,91.3976507310662,0.9568886756896972,0.5362058281898499,12.491617202758787,0.2782569410218498,0.4537641704082489,0.1653153747320175,9.453469276428224,81.87736159027436,1.1117993593215942,9.064010620117188,11.60464925250534,1.4031422138214111,0.2309167385101318,9.80930519104004,54.72882782980122,0.6926949620246887,0.7135338187217712,8.379122734069824,11.77971496632167,1.26423180103302,0.09610941261053085,5.837087631225586,91.25409312766439,0.1311635673046112,5.074582099914551,92.85633379327388
52,000052_left.png,0.0749591737985611,3.80136775970459,95.25548624802045,1.0031230449676514,0.1299690455198288,24.03668975830078,91.49358040078074,0.9351383447647096,0.5247726440429688,12.588350296020508,0.3090059792656988,0.4569211304187774,0.1879457831382751,9.704310417175291,70.1222118647996,1.1473201513290403,9.174498558044434,11.652100468144058,1.3724595308303833,0.1874619573354721,9.777440071105955,60.97460485860401,0.7560406923294067,0.7663403749465942,8.649114608764648,9.323225404411575,1.278470754623413,0.10779274255037308,6.12296199798584,90.88004797253986,0.18340221047401428,5.7363152503967285,87.12237133227188
53,000053_left.png,0.0625955611467361,3.91821551322937,95.415073553237,0.9801644682884216,0.130045935511589,26.1804141998291,92.05945719732784,0.963907778263092,0.472093403339386,12.287583351135254,0.3223956476587566,0.5482591390609741,0.1423804610967636,10.157164573669434,85.82595801623344,1.1689717769622805,9.344861030578612,11.142282912514014,1.3566250801086426,0.1837821453809738,9.380097389221191,60.642931320427174,0.7528505921363831,0.7989782691001892,8.819900512695312,11.468295178015095,1.287671446800232,0.10122028738260269,5.809292316436768,88.72310390998827,0.1520097255706787,5.583917140960693,89.78908690823411
54,000054_left.png,0.0654962137341499,3.787982225418091,95.87534968447076,0.9661468863487244,0.1369668543338775,26.661584854125977,92.86532669048002,0.9312310814857484,0.5328947305679321,12.728582382202148,0.3743085401448501,0.4094749689102173,0.2716612219810486,9.709370613098145,51.5192675580256,1.2620935440063477,9.559247016906738,8.267449154695187,1.396697998046875,0.1997544318437576,9.728888511657717,65.73780775471903,0.7309513688087463,0.8395654559135437,8.695944786071777,8.829948830674637,1.3273801803588867,0.09903409332036972,5.277101039886475,90.56071648264573,0.18437640368938446,5.836599349975586,74.06503810745154
55,000055_left.png,0.066365048289299,3.6837196350097656,95.75280752154607,0.9627261757850648,0.1365796476602554,25.80519676208496,90.99377912782955,0.9178355932235718,0.5110056400299072,12.247732162475586,0.3755409454061251,0.4310447871685028,0.2602290213108063,9.40246868133545,56.52931507989347,1.3361704349517822,9.495805740356444,8.143829061251665,1.4331568479537964,0.2236324250698089,9.920820236206056,58.20156458055925,0.628192663192749,0.856571614742279,8.726865768432617,9.586176764314247,1.3373616933822632,0.12226802110671997,5.983785629272461,84.95191075640535,0.22732271254062653,5.964856147766113,68.16173048057864
56,000056_left.png,0.0632094070315361,3.592711925506592,96.02822911537832,0.9846799373626708,0.1301872730255127,24.098735809326172,92.22618898492632,0.9404719471931458,0.5168325304985046,12.514402389526367,0.3998079251743287,0.4366545677185058,0.2438576519489288,9.802046775817873,54.79143179255919,1.3605817556381226,9.363462448120115,7.983631884421061,1.4460734128952026,0.2584737837314605,10.069208145141602,42.94542569627124,0.6287825703620911,0.8857716917991638,8.811294555664062,8.78690133199716,1.3729689121246338,0.10409782826900482,6.007589817047119,88.52550121634091,0.15107271075248718,5.887836933135986,90.42079104102004
57,000057_left.png,0.0636612102389335,3.6378002166748047,95.45034337031169,0.9758519530296326,0.1157052516937255,23.069774627685547,92.91115757699625,0.9660160541534424,0.4553867280483246,11.936960220336914,0.591653958421767,0.5021227598190308,0.2238721251487732,9.613659858703612,62.72632467076475,1.354602336883545,9.677942276000977,8.502732927717599,1.4277971982955933,0.2199146896600723,9.866616249084473,56.26110333768296,0.7049205899238586,0.8906094431877136,8.658479690551758,8.090828577567459,1.4403836727142334,0.11197398602962494,6.1255388259887695,87.2908854728184,0.13454598188400269,5.823522567749023,88.32166692085596
58,000058_left.png,0.0559112541377544,3.57295823097229,95.84026069029726,0.9715691208839417,0.1253365874290466,23.383031845092773,90.32585700603089,0.9952832460403442,0.4402226209640503,11.603105545043944,1.5071939038637632,0.4784588515758514,0.3026318252086639,9.316017150878906,38.838134531791056,1.4142282009124756,9.761822700500488,10.029365020892318,1.403244137763977,0.2365106046199798,9.772377014160156,52.31183757670165,0.6851462125778198,0.959278404712677,8.813765525817871,8.484280767490079,1.4785906076431274,0.12710867822170258,6.013168811798096,87.82171107520409,0.1419094204902649,5.091214179992676,91.17901762612341
59,000059_left.png,0.0483063273131847,3.5564544200897217,96.27395791448868,0.991622269153595,0.1243809685111045,21.594661712646484,92.38163649039782,0.977156400680542,0.4267197847366333,11.863593101501465,3.238755202501426,0.487075001001358,0.3326552212238312,9.836992263793944,41.16842372129381,1.3710455894470217,9.723965644836426,8.932457270825852,1.4391984939575195,0.2185054868459701,9.353718757629396,62.697800688737246,0.757956862449646,0.977989375591278,8.727581977844238,9.243551010922612,1.605801343917847,0.1290309578180313,6.2234039306640625,87.77196963270846,0.13869121670722961,5.372952938079834,91.54614471117142
60,000060_left.png,0.0592669136822223,3.7874763011932377,95.94125770487386,0.9847145080566406,0.1674856543540954,22.68353843688965,89.56966258837475,0.9524351358413696,0.4487341642379761,12.010544776916504,11.800939841666311,0.452616423368454,0.3897342681884765,9.701026916503906,47.319122814444775,1.4497175216674805,10.566454887390137,8.91632445705093,1.484877109527588,0.342898279428482,9.529677391052246,29.877545404512933,0.5644485354423523,0.9794586300849916,8.625500679016113,10.365776216078912,1.6073867082595823,0.16948316991329193,6.656118392944336,71.72478243093278,0.19198356568813324,5.553618431091309,81.08702231709066
61,000061_left.png,0.0584710016846656,3.874934196472168,95.76506431956668,0.9753184914588928,0.1811234205961227,24.32009506225586,90.8968432175406,0.9467074871063232,0.39758962392807,10.959080696105955,15.180029058248582,0.495132178068161,0.3844792544841766,8.77470874786377,32.081363096024305,1.396824836730957,9.999415397644045,12.862765816933033,1.408843755722046,0.2595943510532379,8.465592384338379,36.09562805441818,0.7667209506034851,0.973704993724823,8.47924518585205,10.09800554748382,1.5708733797073364,0.12928922474384308,6.19976282119751,86.89614935822637,0.1341601014137268,5.399886131286621,89.38792829107881
62,000062_left.png,0.0580714866518974,3.7720654010772705,95.57621196186858,0.9819514155387878,0.1414305418729782,22.751070022583008,93.63326960650434,0.9585517048835754,0.3378027677536011,10.310028076171877,45.24359755457048,0.4812021255493164,0.5236949920654297,9.889607429504396,40.477741129015314,1.426693081855774,10.382375717163086,11.576923884955566,1.4339791536331177,0.2410337328910827,8.305602073669434,42.845963150486355,0.8065636157989502,0.948789358139038,8.525057792663574,9.2102775268388,1.602835774421692,0.1491101235151291,6.057616710662842,83.54598631777161,0.14791950583457947,5.444702625274658,87.60898575339286
63,000063_left.png,0.0570294633507728,4.490105152130127,95.41989904807072,0.96185040473938,0.1424829512834549,25.485315322875977,92.97506896372248,0.9731067419052124,0.3288367390632629,9.4884614944458,44.28720137406964,0.4986593723297119,0.5735676884651184,9.713294982910156,43.09113620985791,1.3750914335250854,11.098133087158203,9.1713943683964,1.4854034185409546,0.2655412554740906,8.193486213684082,33.94992973507521,0.772104024887085,0.9068570137023926,8.710882186889648,8.12210482485817,1.5454204082489014,0.1423206776380539,5.83427619934082,86.64647130532143,0.11507974565029144,4.4850311279296875,88.24797392391686
64,000064_left.png,0.057149264961481,4.105099201202393,95.47599784250272,0.97436261177063,0.1506910920143127,25.824613571166992,91.7404722527062,0.9692009091377258,0.3112050890922546,9.232175827026367,42.22658443719698,0.5029615163803101,0.5408154726028442,9.048527717590332,44.57187607874657,1.3139368295669556,11.670531272888184,9.388894899815035,1.495686411857605,0.1969871073961258,8.034530639648438,61.50826158863626,0.891493558883667,0.9152767062187196,9.119305610656738,8.583602536954317,1.5682494640350342,0.13595278561115265,5.786586761474609,86.99597765710175,0.10620550811290741,4.922417640686035,90.60159133617364
65,000065_left.png,0.0645136758685112,4.107429027557373,95.17899920149056,0.9379804730415344,0.1451461762189865,23.937397003173828,91.58116311941346,0.9694245457649232,0.2935959994792938,8.811573028564453,39.55246646803405,0.5624918341636658,0.4278091192245483,8.266524314880371,44.85504225180244,1.276846408843994,13.28559684753418,6.348447716572266,1.6181310415267944,0.139753982424736,7.702136516571045,87.60359572499212,1.0224041938781738,0.8687164783477783,8.836346626281738,9.973154089425355,1.528853178024292,0.12634365260601044,5.687616348266602,89.93075768252704,0.09312355518341064,4.581051826477051,90.8652225864763
66,000066_left.png,0.0679878666996955,3.836573362350464,96.21112641322102,0.922401249408722,0.1479761600494384,26.024463653564453,92.68125889135698,0.9830743074417114,0.270279198884964,7.782385349273682,42.48234207702099,0.6762132048606873,0.3515105843544006,7.344039440155029,51.10390096588214,1.1641687154769895,14.296266555786133,5.194798712157136,1.6912493705749512,0.1344787180423736,7.668430805206299,87.51191753812364,1.0358885526657104,0.7693628072738647,9.235633850097656,9.87446027903262,1.5581244230270386,0.15711192786693573,5.917776584625244,86.68507816533258,0.09939520061016083,4.781548976898193,87.53264198322917
67,000067_left.png,0.0579306632280349,3.7664663791656494,96.65382027283292,0.9622340798377992,0.142346441745758,23.97513008117676,94.8050997198278,0.964058518409729,0.2029538601636886,7.485679626464844,73.36899753018929,0.8891869783401489,0.2402273267507553,7.2587571144104,59.71816823999141,1.101171374320984,14.90855884552002,4.22161914152113,1.774311065673828,0.1287020295858383,7.367321014404297,90.77335337817392,1.0762253999710083,0.7069000601768494,9.426244735717772,9.612249480168298,1.644117832183838,0.11062169075012207,5.043445587158203,89.72395570349381,0.08720599114894867,4.263658046722412,89.63326453877414
68,000068_left.png,0.0486553460359573,3.261357545852661,97.03645193376632,0.979440212249756,0.1323064267635345,24.99830436706543,94.76741464693272,0.9649860858917236,0.2162157446146011,6.348548412322998,63.96588685745313,0.786004364490509,0.2236687988042831,5.605459213256836,64.6202525720598,1.096414566040039,14.475578308105469,4.1035938626300075,1.7891474962234497,0.0993093624711036,6.948492527008057,91.9000009361455,1.0325090885162354,0.7743518948554993,9.146349906921388,3.365443124479269,1.6976720094680786,0.09852650761604309,5.667147159576416,93.75913936025654,0.06932471692562103,4.671388626098633,93.84894606425647
69,000069_left.png,0.0540890395641326,3.2080283164978027,96.88266298373684,0.9752435088157654,0.1298722624778747,26.506420135498047,95.1671156968664,0.9781627058982848,0.1576085090637207,6.400762557983398,80.30414112292033,0.8614915609359741,0.1911482810974121,5.9643025398254395,69.4523030976337,1.0849542617797852,14.318116188049316,3.752063364982841,1.7956620454788208,0.1364830434322357,7.063486099243164,91.9399453967283,1.1117852926254272,0.8038070797920227,9.124589920043944,3.2797945405723903,1.740479826927185,0.07744617760181427,4.950225830078125,92.36686390532545,0.0701761543750763,4.529830455780029,92.42332535344866
70,000070_left.png,0.0453879386186599,2.842088222503662,97.1010136888986,0.9945812225341796,0.1300046592950821,24.77363014221191,94.4136022693653,0.9466869235038756,0.1483446508646011,7.248249053955078,78.88872452620038,0.8513407111167908,0.1522208750247955,6.721222877502441,84.96327944170828,1.1046357154846191,14.255990028381348,2.8332260141661303,1.8391358852386477,0.1587763428688049,6.699169158935547,87.14127843232802,1.1642311811447144,0.811323881149292,9.089656829833984,2.5338925532100034,1.7101771831512451,0.0915459468960762,5.833588600158691,94.7368191073785,0.06426293402910233,4.56797456741333,94.75386053990754
71,000071_left.png,0.0386487245559692,2.5380167961120605,97.24726974641035,0.9948710203170776,0.1197283565998077,25.207902908325195,95.66702792406822,0.968071460723877,0.1187707260251045,6.599978923797607,83.95212774964862,0.8768578767776489,0.1254158914089203,6.142335414886475,88.7766074543207,1.044292449951172,13.072778701782228,2.1374866645217008,1.833231806755066,0.1417614072561264,6.523963451385498,90.99580038270706,1.1324223279953003,0.8233148455619812,9.096118927001951,2.4575381437014205,1.7439805269241333,0.05520143359899521,4.65183162689209,95.96801278808259,0.05915891006588936,4.442804336547852,95.9293254371458
72,000072_left.png,0.040967546403408,2.557631731033325,97.55056408171562,0.9947301745414734,0.1242970526218414,23.182065963745117,95.96553872211524,0.953142523765564,0.0969883203506469,6.371903419494629,84.26971324340721,0.9375592470169068,0.1201234087347984,6.17887020111084,88.12380653803403,1.0774394273757937,13.152395248413086,2.378170181060141,1.8706763982772827,0.1528674513101577,5.997395038604736,88.75000508939004,1.1401004791259766,0.8964204788208008,9.364952087402344,1.8553880354547267,1.7981045246124268,0.06519345194101334,5.410817623138428,95.10718356641213,0.0653112530708313,5.113495349884033,95.30696539974751
73,000073_left.png,0.0379802361130714,2.2842493057250977,97.20663576482067,0.9981061816215516,0.1311770230531692,21.64422607421875,95.60512617957272,0.9355260729789734,0.1413100361824035,6.6497297286987305,81.21482790850466,0.8637892603874207,0.1292468458414077,6.220909595489502,85.38053318837576,1.0121885538101196,12.02028465270996,2.731251002123524,1.8276817798614504,0.1776941120624542,5.865623474121094,80.78073732827025,1.1668843030929563,0.8927270770072937,9.225811004638672,1.6045708564880898,1.799818992614746,0.05806533247232437,4.627453804016113,95.1483442512923,0.06062263250350952,4.478611946105957,95.62483564187
74,000074_left.png,0.0358200259506702,2.2996420860290527,97.7175497155752,0.9904783964157104,0.1314357370138168,20.379514694213867,96.55284172919438,0.9287415742874146,0.1125126108527183,5.926371097564697,82.39789861653898,0.907511591911316,0.1097992658615112,5.624992370605469,86.42730894030126,1.0199236869812012,11.718899726867676,2.577737244157694,1.834905982017517,0.2056739181280136,5.766977310180664,69.79374333425037,1.1890523433685305,0.8809194564819336,8.97465705871582,1.5594556602813652,1.7790716886520386,0.05449133366346359,4.182763576507568,96.35157608284828,0.05724973604083061,4.07704496383667,96.47894776627108
75,000075_left.png,0.0363894179463386,2.1399953365325928,97.64415119152892,1.0119240283966064,0.1254010498523712,20.07399559020996,96.81850152515132,0.9372731447219848,0.1235290318727493,5.988831043243408,80.87493030222413,0.9073202610015868,0.1210396960377693,5.722108840942383,83.98718654222502,0.9721187353134156,10.62167739868164,2.3943235944737404,1.8589212894439695,0.170588731765747,5.215622901916504,77.82754310329119,1.1508877277374268,0.9050588011741638,8.753308296203613,1.4595534240285133,1.8196759223937988,0.055896446108818054,4.151507377624512,96.65282358656309,0.05538974329829216,3.873063325881958,96.6904446222008
76,000076_left.png,0.038004532456398,2.0862035751342773,98.1912087912088,0.9977994561195374,0.1335647702217102,17.412351608276367,96.85489888220546,0.9241889715194702,0.167642742395401,5.767828941345215,79.0433857045359,0.8505468368530273,0.1125800088047981,5.309329509735107,85.79046568289431,0.968876302242279,9.803775787353516,1.717888602456248,1.8959283828735352,0.2280611395835876,5.07600212097168,66.69813889507725,1.204945087432861,0.9421586394309998,8.572924613952637,1.344818928600476,1.8467655181884768,0.05156242474913597,3.908766031265259,97.16168810460294,0.05303780362010002,3.84135365486145,97.25665284717054
77,000077_left.png,0.0373126044869422,2.20006799697876,98.01933607118411,0.9861419200897216,0.1028715744614601,17.586824417114258,96.3198424068768,0.9610831141471864,0.1521705240011215,5.1652445793151855,81.04680956579237,0.8729225397109985,0.0954411476850509,4.7896294593811035,87.59264106237602,0.9693303108215332,9.570493698120115,1.2249972448754685,1.9154608249664309,0.2154828459024429,4.732015609741211,70.05524024685916,1.1979835033416748,1.0064551830291748,8.87942886352539,0.941908199250606,1.9437381029129028,0.0469597764313221,3.0982375144958496,97.63073558277765,0.04819149523973465,3.4749748706817627,97.50585589159616
78,000078_left.png,0.0319719947874546,1.9310370683670044,98.36957659222672,1.0028316974639893,0.117116205394268,14.46900463104248,96.26922583736578,0.9438270926475524,0.1150242090225219,4.41488790512085,85.65426899637586,0.9076594710350036,0.0924729704856872,4.1845383644104,89.23994249964568,0.9109288454055786,8.42600154876709,0.8193125603180066,1.9230092763900757,0.2312017977237701,4.357460975646973,68.0012552894252,1.1997992992401123,1.0534273386001587,8.631105422973633,0.9377551915666148,2.0084404945373535,0.05760783702135086,2.857760429382324,96.52841584693547,0.061028216034173965,3.5548558235168457,95.8595692357583
79,000079_left.png,0.0434793122112751,1.869215965270996,98.5469065162804,0.9990205764770508,0.0964730232954025,11.059320449829102,96.54358236590936,0.9610111117362976,0.1760940849781036,3.9288179874420166,79.40735708434073,0.8271226286888123,0.086527869105339,3.4930319786071777,91.06173530214932,0.9783883094787598,8.904480934143066,0.5711298046502954,1.9896056652069092,0.2523492574691772,4.0550150871276855,62.985460333952744,1.2137131690979004,0.5404606461524963,6.2549519538879395,0.0,0.4540171027183532,0.04715294390916824,2.4626758098602295,97.2972972972973,0.053218305110931396,3.3441359996795654,96.64744892858333
80,000080_left.png,0.0397389344871044,1.5929467678070068,98.53745855454528,1.0011855363845823,0.0678139925003051,8.248065948486328,98.31785949023843,0.9668366312980652,0.1702368706464767,3.632018804550171,80.87717038402215,0.8407798409461975,0.0753829181194305,3.1518964767456055,90.28401190346436,0.942454993724823,8.134865760803223,1.4030498498855564,2.002695798873902,0.2089788615703582,3.709296941757202,69.97975354147881,1.16451895236969,0.5403050780296326,5.81624174118042,0.0,0.4572575092315674,0.04099007323384285,2.009521007537842,98.67933011127347,0.05188737437129021,2.8269712924957275,97.20130381027312
81,000081_left.png,0.0319627411663532,1.5880849361419678,98.7526786075284,1.0097718238830566,0.0562389716506004,6.41262149810791,98.25813642296578,0.9742011427879332,0.1781419813632965,3.57384729385376,81.15216812369927,0.8401132225990295,0.0755331739783287,3.10310959815979,89.48536446637756,0.9640479683876038,8.022704124450684,1.8128795326098033,2.0479674339294434,0.2439404726028442,3.435776948928833,62.117919364012664,1.2402372360229492,0.5327286124229431,5.465561866760254,0.0,0.466165691614151,0.043849844485521317,1.7654997110366821,98.18031403672991,0.052438993006944656,2.546586036682129,97.60583248737656
82,000082_left.png,0.0375660173594951,1.7166807651519775,98.93576280410376,0.9996047019958496,0.0601917430758476,7.429726600646973,98.43320965662492,0.970963180065155,0.1741688847541809,3.3199045658111572,74.04888674559669,0.8291930556297302,0.1086494475603103,2.853447914123535,89.24931190478533,0.9875870943069458,7.997586727142334,1.6399465926574746,2.0976102352142334,0.3068920373916626,3.4167420864105225,42.37157469646718,1.2962477207183838,0.5209372043609619,5.070642471313477,0.0,0.4810422658920288,0.06338419020175934,2.6726536750793457,97.0900478915247,0.07170097529888153,4.26364278793335,97.17479421097235
83,000083_left.png,0.0385409109294414,1.4606587886810305,99.16634783834397,1.0065854787826538,0.0778625234961509,8.0097074508667,98.64607032566435,0.9517918229103088,0.1328777074813842,2.7468864917755127,77.30381132842466,0.8739767074584961,0.0999439433217048,2.42244815826416,90.53822802404946,1.0062861442565918,7.942887783050537,1.3519627062857742,2.1721813678741455,0.317526251077652,3.0697133541107178,33.048013690097626,1.308640956878662,0.5170735716819763,4.728633403778076,0.0,0.4852331280708313,0.06102980300784111,1.9711531400680542,97.59261810571618,0.0685773640871048,3.2428205013275146,97.62771687430704
84,000084_left.png,0.0369004644453525,1.2586561441421509,99.077617110404,1.002089500427246,0.0872522667050361,7.323127746582031,95.44344222250638,0.9444124698638916,0.1977017968893051,3.0475454330444336,71.23010993839122,0.7912349700927734,0.1380307525396347,2.5562825202941895,88.76385705713976,1.0345107316970823,8.109501838684082,0.9426569482833806,2.225052833557129,0.3508454263210296,3.0743119716644287,27.583289889143543,1.3514503240585327,0.5194008350372314,4.514375686645508,0.0,0.484978049993515,0.04770391061902046,1.2928719520568848,98.67247785550079,0.050600986927747726,1.553464412689209,98.34715622325197
85,000085_left.png,0.0412665791809558,1.0761020183563232,99.5947335524326,1.0004979372024536,0.0690317600965499,7.64013147354126,98.52161785216178,0.9603255391120912,0.0897851139307022,2.208116292953491,90.83107720075478,0.9184982776641846,0.0834924727678299,2.0642569065093994,93.8203298055624,1.0614582300186155,8.363091468811035,0.6920994339158257,2.222259759902954,0.3503159284591675,2.9823429584503174,32.94544261219132,1.346390724182129,0.50859135389328,4.309109687805176,0.0,0.4963805079460144,0.04010870307683945,1.5824092626571655,99.0843441578069,0.05897786468267441,3.9474761486053467,99.03571944856951
86,000086_left.png,0.0416947416961193,0.9244462251663208,99.74305541505656,1.0104707479476929,0.0505708418786525,9.274224281311035,98.91854200517048,0.9847130179405212,0.0804704129695892,2.027601480484009,91.5769288961103,0.9198092222213744,0.0805523246526718,1.8998693227767944,94.26873310221885,1.1206108331680298,8.81782341003418,0.4719866856996256,2.27839732170105,0.3177909255027771,2.7100279331207275,36.20614799660565,1.3104304075241089,0.4982124269008636,4.102848052978516,0.0,0.5042545199394226,0.03747841715812683,1.1198498010635376,98.94732334893465,0.06671909987926483,2.988582134246826,98.67921358861949
87,000087_left.png,0.0370931774377822,0.9244199991226196,99.78246726843946,0.9829326868057252,0.0492474809288978,7.394866466522217,99.06045940431936,0.9736775755882264,0.0970688909292221,1.950695514678955,89.26031811009065,0.9044929146766664,0.0926306024193763,1.814299464225769,95.03489439246783,1.2017145156860352,9.38763427734375,0.2489155337818654,2.4507389068603516,0.3080768585205078,2.5912556648254395,38.91335494562813,1.286249756813049,0.4881580471992492,3.9103033542633057,0.0,0.5161445736885071,0.04781723394989967,1.3522334098815918,98.10781710329886,0.05266536772251129,1.4648853540420532,98.10022062806337
88,000088_left.png,0.0287465266883373,0.935366988182068,99.77494527078176,0.996078610420227,0.0387890040874481,7.536774158477783,99.40600897128988,0.9891133904457092,0.0773728489875793,1.6921665668487549,94.7609924862957,1.0066232681274414,0.0760106071829795,1.6927303075790403,94.66802575178544,1.2430413961410522,9.637052536010742,0.1268331877961239,2.46633243560791,0.3810457289218902,2.85198712348938,10.658968135651746,1.3630080223083496,0.4765443801879883,3.737710952758789,0.0,0.5238580107688904,0.03603672608733177,1.2140132188796997,98.53306581272672,0.0394553542137146,1.3226109743118286,98.51977836537823
89,000089_left.png,0.0390650480985641,0.9969990253448486,99.70955382523792,0.971036732196808,0.0370343998074531,9.469724655151367,99.36326831063673,1.0164029598236084,0.0703995674848556,1.7058485746383667,95.83330545053032,0.9578965902328492,0.0678903982043266,1.6715518236160278,96.94181416669456,1.2794712781906128,9.796709060668944,0.1110850871616421,2.5300700664520264,0.3787052035331726,2.7949960231781006,15.444842239100613,1.3382315635681152,0.4958986043930053,3.5515072345733643,1.9403084953324188,1.50494647026062,0.03797752782702446,1.191669225692749,99.62767026049688,0.03798641264438629,1.2311867475509644,99.59251322574164
90,000090_left.png,0.0180299915373325,0.9757920503616332,99.80898993044742,0.9994500279426576,0.0431841053068637,10.383782386779783,99.37876455176512,0.9971434473991394,0.069870039820671,1.6216554641723633,95.67633633146964,1.0144225358963013,0.0668933391571044,1.6228002309799194,96.33910001890716,1.3421202898025513,10.130304336547852,0.1279609972179456,2.5998787879943848,0.4220422208309173,2.9634525775909424,6.802528158171947,1.3793598413467407,0.4887967109680176,3.457617998123169,2.125368014477487,1.511219501495361,0.029808834195137024,1.046339511871338,99.7001990786276,0.03068935126066208,1.130119800567627,99.67991942216499
91,000091_left.png,0.0185521338135004,0.7950143218040466,99.78271770015044,0.989161491394043,0.0543940439820289,9.812148094177246,99.4661128040995,0.9709154963493348,0.0627016499638557,1.4645891189575195,97.20356151790122,1.0105621814727783,0.0611136630177497,1.4640755653381348,97.45756652309367,1.3542269468307495,9.959755897521973,0.1385791382216244,2.567042589187622,0.4222326874732971,2.8819398880004883,3.442006162856024,1.3481652736663818,1.4596717357635498,9.696617126464844,0.1385791382216244,2.5412962436676025,0.04215351119637489,1.1363123655319214,99.67045063405025,0.044334493577480316,1.0586318969726562,99.64489096244091
92,000092_left.png,0.020454166457057,0.8460215330123901,99.772837221042,0.9884387850761414,0.0554601140320301,6.773195743560791,99.5034674920476,0.9707539081573486,0.131175011396408,1.589439034461975,94.9550650090419,0.8634568452835083,0.0529032126069068,1.3243937492370603,97.92396567165716,1.4278857707977295,10.347469329833984,0.1389741988394796,2.666635513305664,0.4649488925933838,3.022646188735962,6.428843494463337,1.362802028656006,1.386792540550232,9.108826637268066,0.0161278699887791,2.398731231689453,0.043310925364494324,1.1502453088760376,99.64906617952566,0.05060378462076187,1.0355006456375122,99.65215659477445
